season,player_name,receiving_yards,fantasy_pts,position,player_name_adp,pos_adp,team,adp,adp_formatted,times_drafted
2024,M.Araiza,0.0,-1.8000000715255737,P,,,,,,
2024,M.Boone,-2.0,5.900000058114529,RB,,,,,,
2024,M.Brown,141.0,28.09999990463257,WR,,,,,,
2024,M.Burton,65.0,29.299999989569187,FB,,,,,,
2024,M.Caliendo,5.0,1.5,G,,,,,,
2024,M.Carter,57.0,35.80000030994415,RB,,,,,,
2024,M.Corley,16.0,7.200000092387199,WR,,,,,,
2024,M.Evans,1096.0,262.60000252723694,WR,,,,,,
2024,M.Gaskin,11.0,2.000000014901161,RB,,,,,,
2024,M.Gesicki,665.0,143.5000019222498,TE,,,,,,
2024,M.Hardman,90.0,33.20000010728836,WR,,,,,,
2024,M.Harrison,885.0,198.50000205636024,WR,,,,,,
2024,M.Hayball,0.0,1.100000023841858,P,,,,,,
2024,M.Heath,97.0,31.70000022649765,WR,,,,,,
2024,M.Hollins,482.0,120.20000094175339,WR,,,,,,
2024,M.Jones,18.0,101.37999956309795,QB,,,,,,
2024,M.Killebrew,0.0,0.0,SS,,,,,,
2024,M.Kinsey,17.0,3.700000047683716,WR,,,,,,
2024,M.Lewis,2.0,1.2000000029802322,TE,,,,,,
2024,M.Lloyd,3.0,2.800000011920929,RB,,,,,,
2024,M.Mariota,0.0,45.85999987274408,QB,,,,,,
2024,M.Mayer,156.0,36.60000038146973,TE,,,,,,
2024,M.Mims,515.0,132.80000092089176,WR,,,,,,
2024,M.Nabers,1204.0,271.6000005751848,WR,,,,,,
2024,M.Penix,0.0,44.0999995470047,QB,,,,,,
2024,M.Pittman,808.0,167.80000245571136,WR,,,,,,
2024,M.Pruitt,40.0,16.000000178813934,TE,,,,,,
2024,M.Rudolph,0.0,95.79999750852585,QB,,,,,,
2024,M.Sanders,148.0,77.30000022798777,RB,,,,,,
2024,M.Stafford,0.0,256.29999551177025,QB,,,,,,
2024,M.Tipton,99.0,23.900000050663948,WR,,,,,,
2024,M.Trubisky,0.0,14.959999948740005,QB,,,,,,
2024,M.Valdes-Scantling,411.0,84.50000044703484,WR,,,,,,
2024,M.Washington,223.0,56.80000054091215,WR,,,,,,
2024,M.White,0.0,1.1200000047683716,QB,,,,,,
2024,M.Williams,335.0,61.50000071525574,WR,,,,,,
2024,M.Willis,0.0,53.8000001758337,QB,,,,,,
2024,M.Wilson,548.0,126.50000131130219,WR,,,,,,
2024,M.Woods,65.0,13.500000238418579,WR,,,,,,
2024,N.Adkins,115.0,43.500000178813934,TE,,,,,,
2024,N.Agholor,256.0,52.60000041127205,WR,,,,,,
2024,N.Brown,453.0,86.30000045895576,WR,,,,,,
2024,N.Chubb,31.0,65.30000085383654,RB,,,,,,
2024,N.Collins,1209.0,248.9000015258789,WR,,,,,,
2024,N.Fant,500.0,104.0000010728836,TE,,,,,,
2024,N.Gray,452.0,118.80000057071447,TE,,,,,,
2024,N.Harris,324.0,213.40000241994858,RB,,,,,,
2024,N.Mullens,0.0,1.3199999779462814,QB,,,,,,
2024,N.Remigio,48.0,6.800000190734863,WR,,,,,,
2024,N.Vannett,135.0,48.50000020861626,TE,,,,,,
2024,N.Westbrook-Ikhine,497.0,135.7000002861023,WR,,,,,,
2024,O.Beckham,55.0,14.500000156462193,WR,,,,,,
2024,O.Zaccheaus,551.0,125.90000039339066,WR,,,,,,
2024,P.Brown,65.0,14.500000089406967,TE,,,,,,
2024,P.Campbell,30.0,15.00000011920929,WR,,,,,,
2024,P.Durham,115.0,34.50000041723251,TE,,,,,,
2024,P.Freiermuth,668.0,176.8000009059906,TE,,,,,,
2024,P.Hendershot,51.0,10.100000083446503,TE,,,,,,
